#Chr,Start,End,Direct,Length,Sample,Type,Share_depth,Share_start,Share_end
2,4358307,4358342,ler_hete,36,Sample_c91,20-2000bp,1,4358307,4358342
2,4654804,4654862,ler_hete,59,Sample_c91,20-2000bp,1,4654804,4654862
2,4814339,4815018,ler_hete,680,Sample_c91,20-2000bp,1,4814339,4815018
2,4941974,4942098,ler_hete,125,Sample_c91,20-2000bp,2,4941974,4942098
2,4943822,4943859,ler_hete,38,Sample_c91,20-2000bp,9,4943822,4943859
2,5305102,5305172,ler_hete,71,Sample_c91,20-2000bp,1,5305102,5305172
2,5739092,5739131,ler_hete,40,Sample_c91,20-2000bp,1,5739092,5739131
2,5879943,5880144,ler_hete,202,Sample_c91,20-2000bp,2,5879943,5880144
2,5902204,5902423,ler_hete,220,Sample_c91,20-2000bp,1,5902204,5902423
2,6069491,6069910,ler_hete,420,Sample_c91,20-2000bp,1,6069491,6069910
2,6143174,6143227,ler_hete,54,Sample_c91,20-2000bp,3,6143174,6143227
2,6235341,6235360,ler_hete,20,Sample_c91,20-2000bp,1,6235341,6235360
2,6246841,6246865,ler_hete,25,Sample_c91,20-2000bp,2,6246841,6246865
2,6319293,6319369,ler_hete,77,Sample_c91,20-2000bp,3,6319293,6319369
2,6368372,6368457,ler_hete,86,Sample_c91,20-2000bp,1,6368372,6368457
2,6471506,6471551,ler_hete,46,Sample_c91,20-2000bp,2,6471343,6471551
2,6494585,6494830,ler_hete,246,Sample_c91,20-2000bp,1,6494585,6494830
2,6540502,6540540,ler_hete,39,Sample_c91,20-2000bp,1,6540502,6540540
2,6645681,6646004,ler_hete,324,Sample_c91,20-2000bp,2,6645681,6646004
2,6837250,6837296,ler_hete,47,Sample_c91,20-2000bp,1,6837250,6837296
2,6843734,6843784,ler_hete,51,Sample_c91,20-2000bp,2,6843734,6843784
2,6985971,6986030,ler_hete,60,Sample_c91,20-2000bp,1,6985971,6986030
2,7043294,7043353,ler_hete,60,Sample_c91,20-2000bp,1,7043294,7043353
2,7179817,7179859,ler_hete,43,Sample_c91,20-2000bp,1,7179817,7179859
2,7234245,7234330,ler_hete,86,Sample_c91,20-2000bp,1,7234245,7234330
2,7331422,7331837,ler_hete,416,Sample_c91,20-2000bp,3,7331422,7331837
2,7373348,7373510,ler_hete,163,Sample_c91,20-2000bp,1,7373348,7373510
2,7497888,7498420,ler_hete,533,Sample_c91,20-2000bp,1,7497888,7498420
2,7630361,7630427,ler_hete,67,Sample_c91,20-2000bp,1,7630361,7630427
2,7689602,7689637,ler_hete,36,Sample_c91,20-2000bp,2,7689398,7689637
2,7776834,7776937,ler_hete,104,Sample_c91,20-2000bp,1,7776834,7776937
2,7793642,7795146,ler_hete,1505,Sample_c91,20-2000bp,1,7793642,7795146
2,7859890,7859993,ler_hete,104,Sample_c91,20-2000bp,1,7859890,7859993
2,7957819,7957875,ler_hete,57,Sample_c91,20-2000bp,1,7957819,7957875
2,8432639,8433252,ler_hete,614,Sample_c91,20-2000bp,1,8432639,8433252
2,8581051,8581423,ler_hete,373,Sample_c91,20-2000bp,1,8581051,8581423
2,8678071,8678404,ler_hete,334,Sample_c91,20-2000bp,1,8678071,8678404
2,8768750,8768833,ler_hete,84,Sample_c91,20-2000bp,1,8768750,8768833
2,8808191,8808247,ler_hete,57,Sample_c91,20-2000bp,1,8808191,8808247
2,8825962,8826000,ler_hete,39,Sample_c91,20-2000bp,1,8825962,8826000
2,9033793,9033936,ler_hete,144,Sample_c91,20-2000bp,1,9033793,9033936
2,9039631,9039814,ler_hete,184,Sample_c91,20-2000bp,1,9039631,9039814
2,9047512,9047533,ler_hete,22,Sample_c91,20-2000bp,1,9047512,9047533
2,9120760,9121393,ler_hete,634,Sample_c91,20-2000bp,1,9120760,9121393
2,9184991,9185530,ler_hete,540,Sample_c91,20-2000bp,1,9184991,9185530
2,9330304,9330361,ler_hete,58,Sample_c91,20-2000bp,1,9330304,9330361
2,9370666,9370845,ler_hete,180,Sample_c91,20-2000bp,1,9370666,9370845
2,9609104,9609980,ler_hete,877,Sample_c91,20-2000bp,1,9609104,9609980
2,9644076,9644112,ler_hete,37,Sample_c91,20-2000bp,1,9644076,9644112
2,9753637,9753929,ler_hete,293,Sample_c91,20-2000bp,1,9753637,9753929
2,9852057,9852509,ler_hete,453,Sample_c91,20-2000bp,1,9852057,9852509
2,10113410,10113450,ler_hete,41,Sample_c91,20-2000bp,1,10113410,10113450
2,10145475,10146943,ler_hete,1469,Sample_c91,20-2000bp,1,10145475,10146943
2,10208160,10208299,ler_hete,140,Sample_c91,20-2000bp,1,10208160,10208299
2,10440673,10440776,ler_hete,104,Sample_c91,20-2000bp,1,10440673,10440776
2,10526582,10526788,ler_hete,207,Sample_c91,20-2000bp,2,10526582,10526788
2,10541176,10541628,ler_hete,453,Sample_c91,20-2000bp,1,10541176,10541628
2,10553104,10553790,ler_hete,687,Sample_c91,20-2000bp,1,10553104,10553790
2,10562227,10562292,ler_hete,66,Sample_c91,20-2000bp,1,10562227,10562292
2,10589850,10589874,ler_hete,25,Sample_c91,20-2000bp,1,10589850,10589874
2,10635585,10635767,ler_hete,183,Sample_c91,20-2000bp,1,10635585,10635767
2,10647865,10648665,ler_hete,801,Sample_c91,20-2000bp,1,10647865,10648665
2,11140575,11141103,ler_hete,529,Sample_c91,20-2000bp,1,11140575,11141103
2,11239016,11239113,ler_hete,98,Sample_c91,20-2000bp,1,11239016,11239113
2,11356600,11356768,ler_hete,169,Sample_c91,20-2000bp,1,11356600,11356768
2,11445757,11445825,ler_hete,69,Sample_c91,20-2000bp,1,11445757,11445825
2,11454860,11456239,ler_hete,1380,Sample_c91,20-2000bp,1,11454860,11456239
2,11564404,11564841,ler_hete,438,Sample_c91,20-2000bp,1,11564404,11564841
2,11707952,11707974,ler_hete,23,Sample_c91,20-2000bp,1,11707952,11707974
2,11797597,11798074,ler_hete,478,Sample_c91,20-2000bp,1,11797597,11798074
2,12202563,12203144,ler_hete,582,Sample_c91,20-2000bp,1,12202563,12203144
2,12256056,12257329,ler_hete,1274,Sample_c91,20-2000bp,3,12256056,12257329
2,12447884,12447951,ler_hete,68,Sample_c91,20-2000bp,3,12447884,12447951
2,12450316,12451058,ler_hete,743,Sample_c91,20-2000bp,13,12449625,12454241
2,12473407,12473444,ler_hete,38,Sample_c91,20-2000bp,1,12473407,12473444
2,12499252,12499569,ler_hete,318,Sample_c91,20-2000bp,3,12499252,12499569
2,12631531,12631572,ler_hete,42,Sample_c91,20-2000bp,1,12631531,12631572
2,12661005,12661573,ler_hete,569,Sample_c91,20-2000bp,4,12661005,12661573
2,12662899,12663113,ler_hete,215,Sample_c91,20-2000bp,1,12662899,12663113
2,12719688,12719896,ler_hete,209,Sample_c91,20-2000bp,2,12719688,12719896
2,12744337,12744692,ler_hete,356,Sample_c91,20-2000bp,2,12744337,12744692
2,12812723,12812951,ler_hete,229,Sample_c91,20-2000bp,2,12812723,12812951
2,12869687,12869853,ler_hete,167,Sample_c91,20-2000bp,3,12869687,12869853
2,13238281,13238562,ler_hete,282,Sample_c91,20-2000bp,1,13238281,13238562
2,13305995,13306199,ler_hete,205,Sample_c91,20-2000bp,1,13305995,13306199
2,13416615,13417420,ler_hete,806,Sample_c91,20-2000bp,3,13416615,13417420
2,13478420,13478829,ler_hete,410,Sample_c91,20-2000bp,6,13478420,13478829
2,13509191,13510653,ler_hete,1463,Sample_c91,20-2000bp,3,13509191,13510653
2,13624688,13624850,ler_hete,163,Sample_c91,20-2000bp,1,13624688,13624850
2,13677889,13677953,ler_hete,65,Sample_c91,20-2000bp,3,13677889,13677953
2,13731115,13731371,ler_hete,257,Sample_c91,20-2000bp,1,13731115,13731371
2,13787279,13787318,ler_hete,40,Sample_c91,20-2000bp,1,13787279,13787318
2,13894887,13894940,ler_hete,54,Sample_c91,20-2000bp,4,13894887,13894940
2,13985817,13986808,ler_hete,992,Sample_c91,20-2000bp,1,13985817,13986808
2,14147063,14147864,ler_hete,802,Sample_c91,20-2000bp,3,14147063,14147864
2,14276375,14276414,ler_hete,40,Sample_c91,20-2000bp,1,14276375,14276414
2,14328786,14329095,ler_hete,310,Sample_c91,20-2000bp,2,14328786,14329095
2,14459275,14459694,ler_hete,420,Sample_c91,20-2000bp,1,14459275,14459694
2,14559987,14560529,ler_hete,543,Sample_c91,20-2000bp,4,14559987,14560529
2,14591609,14591871,ler_hete,263,Sample_c91,20-2000bp,2,14591609,14591883
2,14602276,14602898,ler_hete,623,Sample_c91,20-2000bp,3,14602184,14602898
2,14638666,14638722,ler_hete,57,Sample_c91,20-2000bp,2,14638666,14638722
2,14687901,14687959,ler_hete,59,Sample_c91,20-2000bp,1,14687901,14687959
2,14985534,14986234,ler_hete,701,Sample_c91,20-2000bp,1,14985534,14986234
2,14992311,14992880,ler_hete,570,Sample_c91,20-2000bp,5,14992311,14992880
2,15044365,15044401,ler_hete,37,Sample_c91,20-2000bp,1,15044365,15044401
2,15338905,15339024,ler_hete,120,Sample_c91,20-2000bp,1,15338905,15339024
2,15475621,15476790,ler_hete,1170,Sample_c91,20-2000bp,2,15475621,15476791
2,15725143,15725464,ler_hete,322,Sample_c91,20-2000bp,3,15725136,15725464
2,15931056,15931371,ler_hete,316,Sample_c91,20-2000bp,2,15931056,15931371
2,15970436,15970542,ler_hete,107,Sample_c91,20-2000bp,1,15970436,15970542
2,16060180,16060874,ler_hete,695,Sample_c91,20-2000bp,1,16060180,16060874
2,16173933,16175735,ler_hete,1803,Sample_c91,20-2000bp,3,16173933,16175735
2,16308476,16308657,ler_hete,182,Sample_c91,20-2000bp,2,16308476,16308657
2,16449246,16449648,ler_hete,403,Sample_c91,20-2000bp,1,16449246,16449648
2,16496511,16497002,ler_hete,492,Sample_c91,20-2000bp,2,16496511,16497002
2,16560884,16561264,ler_hete,381,Sample_c91,20-2000bp,1,16560884,16561264
2,16623140,16624084,ler_hete,945,Sample_c91,20-2000bp,3,16623140,16624084
2,16639163,16639536,ler_hete,374,Sample_c91,20-2000bp,3,16639163,16639914
2,16654790,16654836,ler_hete,47,Sample_c91,20-2000bp,2,16654790,16654836
2,16805173,16805996,ler_hete,824,Sample_c91,20-2000bp,3,16804815,16805996
2,16830396,16830453,ler_hete,58,Sample_c91,20-2000bp,1,16830396,16830453
2,16836033,16836053,ler_hete,21,Sample_c91,20-2000bp,1,16836033,16836053
2,16889411,16889643,ler_hete,233,Sample_c91,20-2000bp,1,16889411,16889643
2,16956947,16957210,ler_hete,264,Sample_c91,20-2000bp,1,16956947,16957210
2,17210984,17211236,ler_hete,253,Sample_c91,20-2000bp,1,17210984,17211236
2,17546018,17546585,ler_hete,568,Sample_c91,20-2000bp,1,17546018,17546585
2,17711336,17712330,ler_hete,995,Sample_c91,20-2000bp,1,17711336,17712330
2,18004506,18005825,ler_hete,1320,Sample_c91,20-2000bp,1,18004506,18005825
2,18302497,18302578,ler_hete,82,Sample_c91,20-2000bp,1,18302497,18302578
2,18438593,18439383,ler_hete,791,Sample_c91,20-2000bp,2,18438590,18439383
2,18460318,18460349,ler_hete,32,Sample_c91,20-2000bp,1,18460318,18460349
2,18503611,18503671,ler_hete,61,Sample_c91,20-2000bp,4,18503611,18503671
2,18523140,18523890,ler_hete,751,Sample_c91,20-2000bp,1,18523140,18523890
2,18607883,18607914,ler_hete,32,Sample_c91,20-2000bp,1,18607883,18607914
2,18620092,18620346,ler_hete,255,Sample_c91,20-2000bp,5,18620092,18620346
2,18710353,18710503,ler_hete,151,Sample_c91,20-2000bp,2,18709363,18710503
2,18917056,18917120,ler_hete,65,Sample_c91,20-2000bp,1,18917056,18917120
2,18993000,18993469,ler_hete,470,Sample_c91,20-2000bp,1,18993000,18993469
2,19012339,19012374,ler_hete,36,Sample_c91,20-2000bp,5,19012339,19012374
3,313259,314799,ler_hete,1541,Sample_c91,20-2000bp,1,313259,314799
3,333115,333283,ler_hete,169,Sample_c91,20-2000bp,1,333115,333283
3,719096,719475,ler_hete,380,Sample_c91,20-2000bp,4,719096,719475
3,739091,740006,ler_hete,916,Sample_c91,20-2000bp,5,739091,740006
3,796360,796822,ler_hete,463,Sample_c91,20-2000bp,3,796360,796822
3,876502,877645,ler_hete,1144,Sample_c91,20-2000bp,1,876502,877645
3,903437,903762,ler_hete,326,Sample_c91,20-2000bp,6,903437,903762
3,1004795,1004839,ler_hete,45,Sample_c91,20-2000bp,1,1004795,1004839
3,1074895,1075106,ler_hete,212,Sample_c91,20-2000bp,1,1074895,1075106
3,1144285,1144626,ler_hete,342,Sample_c91,20-2000bp,4,1144285,1144626
3,1170722,1170880,ler_hete,159,Sample_c91,20-2000bp,10,1170722,1170880
3,1289817,1290190,ler_hete,374,Sample_c91,20-2000bp,1,1289817,1290190
3,1692858,1692895,ler_hete,38,Sample_c91,20-2000bp,1,1692858,1692895
3,1800483,1800525,ler_hete,43,Sample_c91,20-2000bp,1,1800483,1800525
3,2048627,2048731,ler_hete,105,Sample_c91,20-2000bp,4,2048627,2048731
3,2542532,2543384,ler_hete,853,Sample_c91,20-2000bp,1,2542532,2543384
3,2758511,2758956,ler_hete,446,Sample_c91,20-2000bp,1,2758511,2758956
3,2887800,2888192,ler_hete,393,Sample_c91,20-2000bp,1,2887800,2888192
3,3396286,3396651,ler_hete,366,Sample_c91,20-2000bp,2,3396286,3396651
3,4374163,4374412,ler_hete,250,Sample_c91,20-2000bp,1,4374163,4374412
3,4638796,4639213,ler_hete,418,Sample_c91,20-2000bp,1,4638796,4639213
3,4909500,4909732,ler_hete,233,Sample_c91,20-2000bp,1,4909500,4909732
3,4957193,4957456,ler_hete,264,Sample_c91,20-2000bp,2,4957193,4957456
3,5033086,5033151,ler_hete,66,Sample_c91,20-2000bp,1,5033086,5033151
3,5356133,5356333,ler_hete,201,Sample_c91,20-2000bp,1,5356133,5356333
3,5393538,5393582,ler_hete,45,Sample_c91,20-2000bp,1,5393538,5393582
3,5393878,5394041,ler_hete,164,Sample_c91,20-2000bp,1,5393878,5394041
3,5443095,5443131,ler_hete,37,Sample_c91,20-2000bp,1,5443095,5443131
3,5538826,5538951,ler_hete,126,Sample_c91,20-2000bp,1,5538826,5538951
3,5597015,5598583,ler_hete,1569,Sample_c91,20-2000bp,1,5597015,5598583
3,5599802,5599883,ler_hete,82,Sample_c91,20-2000bp,1,5599802,5599883
3,6015909,6016966,ler_hete,1058,Sample_c91,20-2000bp,3,6015909,6016966
3,6173779,6174240,ler_hete,462,Sample_c91,20-2000bp,8,6173779,6174240
3,6186917,6187063,ler_hete,147,Sample_c91,20-2000bp,1,6186917,6187063
3,6283256,6284391,ler_hete,1136,Sample_c91,20-2000bp,1,6283256,6284391
3,6379164,6379235,ler_hete,72,Sample_c91,20-2000bp,8,6379164,6379235
3,6383310,6383515,ler_hete,206,Sample_c91,20-2000bp,4,6383310,6383515
3,6450397,6450771,ler_hete,375,Sample_c91,20-2000bp,1,6450397,6450771
3,6487664,6487752,ler_hete,89,Sample_c91,20-2000bp,1,6487664,6487752
3,6487814,6488051,ler_hete,238,Sample_c91,20-2000bp,1,6487814,6488051
3,6749790,6750007,ler_hete,218,Sample_c91,20-2000bp,6,6749790,6750007
3,6783977,6784210,ler_hete,234,Sample_c91,20-2000bp,1,6783977,6784210
3,7522031,7522116,ler_hete,86,Sample_c91,20-2000bp,1,7522031,7522116
3,7651524,7651840,ler_hete,317,Sample_c91,20-2000bp,3,7651524,7651840
3,7957718,7959375,ler_hete,1658,Sample_c91,20-2000bp,3,7957718,7959375
3,8067285,8067309,ler_hete,25,Sample_c91,20-2000bp,1,8067285,8067309
3,8107763,8108226,ler_hete,464,Sample_c91,20-2000bp,1,8107763,8108226
3,8121736,8121906,ler_hete,171,Sample_c91,20-2000bp,1,8121736,8121906
3,8217961,8218105,ler_hete,145,Sample_c91,20-2000bp,1,8217961,8218105
3,8288777,8288796,ler_hete,20,Sample_c91,20-2000bp,3,8288777,8288796
3,8395135,8395221,ler_hete,87,Sample_c91,20-2000bp,5,8395135,8395221
3,8436234,8436782,ler_hete,549,Sample_c91,20-2000bp,1,8436234,8436782
3,8455363,8456134,ler_hete,772,Sample_c91,20-2000bp,2,8455363,8456134
3,8465154,8465670,ler_hete,517,Sample_c91,20-2000bp,1,8465154,8465670
3,8474685,8475781,ler_hete,1097,Sample_c91,20-2000bp,1,8474685,8475781
3,8491804,8492678,ler_hete,875,Sample_c91,20-2000bp,1,8491804,8492678
3,8640544,8640573,ler_hete,30,Sample_c91,20-2000bp,2,8640544,8640573
3,8861280,8861334,ler_hete,55,Sample_c91,20-2000bp,1,8861280,8861334
3,8926596,8926699,ler_hete,104,Sample_c91,20-2000bp,2,8926596,8926699
3,8942303,8942396,ler_hete,94,Sample_c91,20-2000bp,7,8942303,8942396
3,9203340,9203360,ler_hete,21,Sample_c91,20-2000bp,1,9203340,9203360
3,9225109,9225196,ler_hete,88,Sample_c91,20-2000bp,1,9225109,9225196
3,9282175,9282907,ler_hete,733,Sample_c91,20-2000bp,7,9282156,9283023
3,9564375,9564678,ler_hete,304,Sample_c91,20-2000bp,1,9564375,9564678
3,9628459,9628541,ler_hete,83,Sample_c91,20-2000bp,1,9628459,9628541
3,9922819,9922892,ler_hete,74,Sample_c91,20-2000bp,1,9922819,9922892
3,10013471,10013535,ler_hete,65,Sample_c91,20-2000bp,1,10013471,10013535
3,10078765,10078996,ler_hete,232,Sample_c91,20-2000bp,3,10078765,10078996
3,10331790,10331811,ler_hete,22,Sample_c91,20-2000bp,1,10331790,10331811
3,10464315,10464922,ler_hete,608,Sample_c91,20-2000bp,8,10464315,10464922
3,10629470,10629527,ler_hete,58,Sample_c91,20-2000bp,1,10629470,10629527
3,10648516,10648545,ler_hete,30,Sample_c91,20-2000bp,1,10648516,10648545
3,10965905,10966297,ler_hete,393,Sample_c91,20-2000bp,1,10965905,10966297
3,10967475,10968200,ler_hete,726,Sample_c91,20-2000bp,9,10967475,10968200
3,10991486,10991568,ler_hete,83,Sample_c91,20-2000bp,1,10991486,10991568
3,11416190,11416444,ler_hete,255,Sample_c91,20-2000bp,4,11416190,11416444
3,11500194,11500608,ler_hete,415,Sample_c91,20-2000bp,3,11500194,11500608
3,11500895,11500921,ler_hete,27,Sample_c91,20-2000bp,1,11500895,11500921
3,11737237,11737269,ler_hete,33,Sample_c91,20-2000bp,1,11737237,11737269
3,11894935,11895021,ler_hete,87,Sample_c91,20-2000bp,1,11894935,11895021
3,12065741,12066309,ler_hete,569,Sample_c91,20-2000bp,6,12065741,12066309
3,12669021,12670171,ler_hete,1151,Sample_c91,20-2000bp,5,12669021,12670171
3,12778396,12778753,ler_hete,358,Sample_c91,20-2000bp,5,12778396,12778757
3,12980351,12980510,ler_hete,160,Sample_c91,20-2000bp,2,12980351,12980510
3,13234503,13236033,ler_hete,1531,Sample_c91,20-2000bp,1,13234503,13236033
3,13260212,13260252,ler_hete,41,Sample_c91,20-2000bp,2,13260212,13260252
3,13394801,13395218,ler_hete,418,Sample_c91,20-2000bp,5,13394801,13395218
3,13415290,13415822,ler_hete,533,Sample_c91,20-2000bp,6,13415290,13415822
3,13553895,13554249,ler_hete,355,Sample_c91,20-2000bp,1,13553895,13554249
3,14043843,14044748,ler_hete,906,Sample_c91,20-2000bp,4,14043843,14044748
3,14047382,14047569,ler_hete,188,Sample_c91,20-2000bp,4,14047382,14047569
3,14096028,14096354,ler_hete,327,Sample_c91,20-2000bp,2,14096028,14096354
3,14233507,14233560,ler_hete,54,Sample_c91,20-2000bp,1,14233507,14233560
3,14999921,15000750,ler_hete,830,Sample_c91,20-2000bp,11,14997879,15001095
3,15000905,15001517,ler_hete,613,Sample_c91,20-2000bp,7,15000905,15001517
3,15001863,15001911,ler_hete,49,Sample_c91,20-2000bp,1,15001863,15001911
3,15054715,15054920,ler_hete,206,Sample_c91,20-2000bp,5,15054715,15054920
3,15140046,15141841,ler_hete,1796,Sample_c91,20-2000bp,5,15140046,15141841
3,15204231,15204370,ler_hete,140,Sample_c91,20-2000bp,2,15204231,15204370
3,15264347,15264699,ler_hete,353,Sample_c91,20-2000bp,1,15264347,15264699
3,15354869,15355283,ler_hete,415,Sample_c91,20-2000bp,1,15354869,15355283
3,15430293,15430444,ler_hete,152,Sample_c91,20-2000bp,1,15430293,15430444
3,15430699,15430832,ler_hete,134,Sample_c91,20-2000bp,1,15430699,15430832
3,15507667,15508305,ler_hete,639,Sample_c91,20-2000bp,3,15507667,15508305
3,15666215,15666389,ler_hete,175,Sample_c91,20-2000bp,11,15666215,15666389
3,15731405,15731506,ler_hete,102,Sample_c91,20-2000bp,1,15731405,15731506
3,15767542,15767746,ler_hete,205,Sample_c91,20-2000bp,3,15767542,15767746
3,15874983,15875669,ler_hete,687,Sample_c91,20-2000bp,1,15874983,15875669
3,15906465,15906517,ler_hete,53,Sample_c91,20-2000bp,8,15906465,15906517
3,15987580,15987782,ler_hete,203,Sample_c91,20-2000bp,1,15987580,15987782
3,16051481,16051512,ler_hete,32,Sample_c91,20-2000bp,3,16051481,16051512
3,16055259,16055332,ler_hete,74,Sample_c91,20-2000bp,1,16055259,16055332
3,16112185,16113656,ler_hete,1472,Sample_c91,20-2000bp,1,16112185,16113656
3,16490397,16490689,ler_hete,293,Sample_c91,20-2000bp,6,16490397,16490689
3,16819295,16819696,ler_hete,402,Sample_c91,20-2000bp,1,16819295,16819696
3,16846846,16846865,ler_hete,20,Sample_c91,20-2000bp,1,16846846,16846865
3,16853669,16853927,ler_hete,259,Sample_c91,20-2000bp,1,16853669,16853927
3,17091664,17092145,ler_hete,482,Sample_c91,20-2000bp,1,17091664,17092145
3,17503044,17503073,ler_hete,30,Sample_c91,20-2000bp,1,17503044,17503073
3,17546426,17547361,ler_hete,936,Sample_c91,20-2000bp,4,17546426,17547361
3,17982326,17982393,ler_hete,68,Sample_c91,20-2000bp,2,17982326,17982393
3,18357244,18357290,ler_hete,47,Sample_c91,20-2000bp,1,18357244,18357290
3,18417722,18418297,ler_hete,576,Sample_c91,20-2000bp,2,18417722,18418297
3,18551939,18552033,ler_hete,95,Sample_c91,20-2000bp,1,18551939,18552033
3,18659094,18659390,ler_hete,297,Sample_c91,20-2000bp,1,18659094,18659390
3,18667298,18667332,ler_hete,35,Sample_c91,20-2000bp,1,18667298,18667332
3,18724317,18724439,ler_hete,123,Sample_c91,20-2000bp,4,18724317,18724439
3,18789701,18790064,ler_hete,364,Sample_c91,20-2000bp,3,18789701,18790064
3,18840356,18840514,ler_hete,159,Sample_c91,20-2000bp,3,18840356,18840514
3,18865265,18865694,ler_hete,430,Sample_c91,20-2000bp,6,18865265,18865694
3,18915898,18916096,ler_hete,199,Sample_c91,20-2000bp,1,18915898,18916096
3,19082812,19083484,ler_hete,673,Sample_c91,20-2000bp,1,19082812,19083484
3,20584549,20585370,col_hete,822,Sample_c91,20-2000bp,5,20584549,20585370
3,20685729,20686678,col_hete,950,Sample_c91,20-2000bp,12,20685729,20686678
3,21342251,21342675,col_hete,425,Sample_c91,20-2000bp,7,21342251,21342675
3,22708785,22708968,col_hete,184,Sample_c91,20-2000bp,7,22708785,22708968
3,22771331,22772154,col_hete,824,Sample_c91,20-2000bp,7,22771331,22772154
4,7710626,7711737,ler_hete,1112,Sample_c91,20-2000bp,2,7710626,7711737
4,7751927,7751948,ler_hete,22,Sample_c91,20-2000bp,2,7751927,7751948
4,7812574,7812626,ler_hete,53,Sample_c91,20-2000bp,1,7812574,7812626
4,7814712,7814738,ler_hete,27,Sample_c91,20-2000bp,5,7814712,7814738
4,7849091,7849168,ler_hete,78,Sample_c91,20-2000bp,1,7849091,7849168
4,8006377,8006952,ler_hete,576,Sample_c91,20-2000bp,8,8006213,8006952
4,8283492,8283778,ler_hete,287,Sample_c91,20-2000bp,1,8283492,8283778
4,8349631,8349656,ler_hete,26,Sample_c91,20-2000bp,1,8349631,8349656
4,8569555,8569757,ler_hete,203,Sample_c91,20-2000bp,8,8569555,8570007
4,8779856,8779934,ler_hete,79,Sample_c91,20-2000bp,1,8779856,8779934
4,8900361,8900391,ler_hete,31,Sample_c91,20-2000bp,1,8900361,8900391
4,9286631,9287098,ler_hete,468,Sample_c91,20-2000bp,1,9286631,9287098
4,9384708,9384756,ler_hete,49,Sample_c91,20-2000bp,5,9384708,9384756
4,9414652,9414861,ler_hete,210,Sample_c91,20-2000bp,3,9414652,9414861
4,9789152,9789222,ler_hete,71,Sample_c91,20-2000bp,1,9789152,9789222
4,9844641,9844732,ler_hete,92,Sample_c91,20-2000bp,6,9844133,9844732
