chr	first	last	size	tetrad	spores	type
chr14	643037.5	644224	1187.5	wt_48	c	C
chr14	643207	643561.5	355.5	wt_48	b	C
chr14	728200	729843.5	1644.5	wt_48	a,d	X
chr15	83868.5	83868.5	NA	wt_48	b,c	X
chr15	191805.5	191805.5	NA	wt_48	b,c	X
chr15	461950.5	462716.75	767.25	wt_48	d,b	X
chr15	479106	481379.5	2274.5	wt_48	c	C
chr15	513991.5	515005	1014.5	wt_48	d	C
chr15	609698	612482.5	2785.5	wt_48	d,c	X
chr15	767626	769304.5	1679.5	wt_48	a,d	X
chr15	947302	952196	4895	wt_48	a	C
chr15	1015223.75	1016931.25	1708.5	wt_48	b,d	X
chr15	1042260	1043307.5	1048.5	wt_48	d,c	X
chr16	73757	73757	NA	wt_48	a,d	X
chr16	75096.25	75638	542.75	wt_48	c	C
chr16	191309	191309	NA	wt_48	b,d	X
chr16	412113	414615.5	NA	wt_48	d,b	X
chr16	525062	532135	7074	wt_48	b	C
chr16	529971.5	532135	2164.5	wt_48	c	C
chr16	643868.5	647143.5	3276	wt_48	a	C
chr16	785524	785524	NA	wt_48	b,c	X
chr16	841100	844234	3135	wt_48	d	C
chr16	908251	909829	1579	wt_48	d,a	X
chr01	130197.5	130197.5	NA	wt_49	c,d	X
chr01	194283.5	194283.5	NA	wt_49	b,d	X
chr02	69419.5	71824	2405.5	wt_49	b,d	X
chr02	181159.5	181890.5	732	wt_49	c	C
chr02	193260.5	193260.5	NA	wt_49	a,c	X
chr02	291667.5	294404.5	2738	wt_49	d,c	X
chr02	496101	497679	1579	wt_49	a,d	M
chr02	641193.5	644063	2870.5	wt_49	c,b	X
chr02	669967.5	670834	867.5	wt_49	a	C
chr03	41711	41711	NA	wt_49	a,d	X
chr03	74425.5	75061.5	637	wt_49	a,b	X
chr03	197061	199309.25	2249.25	wt_49	c,a	X
chr03	210284	211985	1702	wt_49	d	C
chr03	278602	282164.5	3563.5	wt_49	b,c	X
chr04	133930	135740	1811	wt_49	b,d	X
chr04	156768	160481	3714	wt_49	a,d	X
chr04	302737	303649.5	913.5	wt_49	d	C
chr04	357567.5	359459	1892.5	wt_49	c,d	X
chr04	474322	474333.5	NA	wt_49	c,d	X
chr04	591469	591891	423	wt_49	c	C
chr04	718607	718607	NA	wt_49	a,d	X
chr04	787945	789781.5	1837.5	wt_49	b,d	X
chr04	835644.5	836946.5	1303	wt_49	c,a	X
chr04	997783.5	999610.5	1828	wt_49	c,a	M
chr04	1361539	1363256	1718	wt_49	d,b	X
chr04	1467318	1467621.25	304.25	wt_49	b	C
chr04	1469691	1470222	532	wt_49	a,d	X
chr04	1498299	1498731.5	433.5	wt_49	c,b	X
chr05	38287	39408.5	1122.5	wt_49	d	C
chr05	222911.5	222911.5	NA	wt_49	a,b	X
chr05	250928	251840	913	wt_49	d,a	X
chr05	371528.5	373235	1707.5	wt_49	b	C
chr05	407806.5	409897.5	2092	wt_49	d,b	M
chr05	543387.5	546166	2779.5	wt_49	b	C
chr05	557768	561326	3559	wt_49	b,d	X
chr06	55178.5	56488.25	1310.75	wt_49	b,d	X
chr06	65490.5	66154	664.5	wt_49	b	C
chr06	66154	66611.5	458.5	wt_49	c	C
chr06	80020	82900	2881	wt_49	d	C
chr06	94314.25	95463	1149.75	wt_49	a,c	X
chr06	164047	166093.5	2047.5	wt_49	c,a	X
chr06	181983	182571.5	589.5	wt_49	d	C
chr06	247509	249531	2023	wt_49	c,a	X
chr07	53982	53982	NA	wt_49	a,d	X
chr07	151771	151771	NA	wt_49	c,d	X
chr07	189034	190887.5	1854.5	wt_49	a	C
chr07	306232	307623.5	1392.5	wt_49	b,d	M
chr07	331909.5	335783.25	3874.75	wt_49	c	C
chr07	363321	364574.5	1254.5	wt_49	c,b	X
chr07	447340.5	448825.5	1486	wt_49	d	C
chr07	448825.5	448825.5	NA	wt_49	a,b	X
chr07	532130	533885	1756	wt_49	c,d	X
chr07	579957.5	581310.5	1354	wt_49	d,c	X
chr07	660977.25	662728	1751.75	wt_49	b	C
chr07	968506	970157	1652	wt_49	c	C
chr07	989071	989071	NA	wt_49	a,c	X
chr07	1044749.5	1046172.5	1424	wt_49	d	C
chr08	79603	82967.5	3365.5	wt_49	b	C
chr08	80159	80823.5	665.5	wt_49	d	C
chr08	120081	129413.25	9333.25	wt_49	a,b	X
chr08	298114.5	300005	1891.5	wt_49	b,a	X
chr08	384999.5	387523.5	2525	wt_49	c	C
chr08	453880	456682.5	2803.5	wt_49	b	C
chr09	53859	55649	1791	wt_49	d,c	X
chr09	121875.5	123885	2010.5	wt_49	d,c	X
chr09	190232	190408	177	wt_49	a	C
chr09	248104.5	251669.5	3566	wt_49	a	C
chr09	301760.75	301760.75	NA	wt_49	c,d	X
chr10	114149.5	115336.5	1188	wt_49	d,b	X
chr10	171000	173842	2843	wt_49	b	C
chr10	247621.5	247775.5	155	wt_49	c,d	X
chr10	372360.5	372360.5	NA	wt_49	c,d	X
chr10	463621.5	466726	3105.5	wt_49	b,a	M
chr10	571735.5	580807	9072.5	wt_49	d,c	M
chr10	659214.5	664201	4987.5	wt_49	b,d	X
chr10	728485.5	Inf	Inf	wt_49	a	C
chr11	29196	31484	2289	wt_49	b,c	X
chr11	230312	239551.5	9240.5	wt_49	c,d	X
chr11	239551.5	252873	13322.5	wt_49	b	C
chr11	391684.5	395576.5	3893	wt_49	b	C
chr11	513366	514088	723	wt_49	c,d	X
chr11	617040.75	622833.5	5793.75	wt_49	a	C
chr12	80483.5	81517.5	1035	wt_49	d,c	X
chr12	194343	194343	NA	wt_49	c,d	X
chr12	274412.5	276010	1598.5	wt_49	b,a	X
chr12	390744.5	390744.5	NA	wt_49	c,d	X
chr12	513328.5	514111	783.5	wt_49	a,d	X
chr12	585364.5	586465	1101.5	wt_49	d,a	X
chr12	585364.5	587078	1714.5	wt_49	c	C
chr12	626033	626130	NA	wt_49	d,c	X
chr12	727616.5	729965.5	2350	wt_49	a,b	X
chr12	884196	888723.5	4528.5	wt_49	a,d	X
chr12	1010349	1013572	3224	wt_49	c	C
chr12	1027848	1029994	2147	wt_49	d,b	X
chr13	29668.5	29668.5	NA	wt_49	b,d	X
chr13	68394	69772.5	1379.5	wt_49	c,b	X
chr13	81617	82742.5	1126.5	wt_49	a,b	X
chr13	145484.5	146774	1290.5	wt_49	a	C
chr13	295645.5	296745.25	1100.75	wt_49	d,c	X
chr13	457164.5	458855.5	1692	wt_49	b	C
chr13	475523	475523	NA	wt_49	c,d	X
chr13	666388.5	668805.5	2418	wt_49	c	C
chr13	666844.5	667239	395.5	wt_49	d	C
chr13	667239	671429	4191	wt_49	b	CC
chr13	731131	731973.5	843.5	wt_49	a,b	X
chr13	742546	743834	1289	wt_49	a,d	X
chr13	774200.25	775295.75	1096.5	wt_49	c,b	X
chr14	146091	146091	NA	wt_49	a,c	X
chr14	214324	218312.5	3989.5	wt_49	d,c	M
chr14	297940.25	298322	382.75	wt_49	d,a	X
chr14	422336.5	428770.5	6435	wt_49	a,c	X
chr14	496298	496746.5	449.5	wt_49	a,b	X
chr14	499274	500022.5	749.5	wt_49	b	C
chr14	605352	608840.5	3489.5	wt_49	c,d	X
chr14	633403.75	634582	1179.25	wt_49	d,c	X
chr14	753579.5	754812.5	1234	wt_49	b,a	X
chr15	48225.5	49847.5	1623	wt_49	a,d	X
chr15	128038.5	128466	428.5	wt_49	b	C
chr15	233413.5	233658	NA	wt_49	c,d	X
chr15	267608.5	268380.5	773	wt_49	b	C
chr15	441959	446198	4240	wt_49	a,c	X
chr15	486412.5	486895	483.5	wt_49	a,d	X
chr15	584235	587629	3395	wt_49	b,c	X
chr15	657656.5	657656.5	NA	wt_49	b,c	X
chr15	848984.5	849206	222.5	wt_49	d	C
chr15	931101	932176.5	1076.5	wt_49	d	C
chr15	943591.5	943591.5	NA	wt_49	c,d	X
chr15	1003983.5	1006274.5	2292	wt_49	a,b	X
chr15	1003983.5	1008532	4549.5	wt_49	c	CC
chr16	121668.5	123478	1810.5	wt_49	a,d	X
chr16	126922.5	129518	2596.5	wt_49	b,d	X
chr16	191309	191309	NA	wt_49	a,b	X
chr16	214290	214503	214	wt_49	c	C
chr16	250767	252853	2087	wt_49	a,d	X
chr16	500967	502854	1888	wt_49	a,c	M
chr16	520580.5	520959.5	380	wt_49	d	C
chr16	525062	527538	2477	wt_49	d	C
chr16	599441.5	612900	13459.5	wt_49	d,b	X
chr16	664762.5	667147.5	2386	wt_49	d	C
chr16	677485	678246	762	wt_49	b,d	X
chr16	705554	705554	NA	wt_49	b,d	X
chr16	785524	785524	NA	wt_49	b,c	X
chr16	906006	907144.5	1139.5	wt_49	d	C
chr16	942623.75	Inf	Inf	wt_49	c	C
chr01	69495	71573	2079	wt_5	d,b	X
chr01	130197.5	130241.5	NA	wt_5	a,d	X
chr02	36450	39890	3441	wt_5	d,a	X
chr02	38428	40848.5	2421.5	wt_5	b	C
chr02	294404.5	294404.5	NA	wt_5	a,b	X
chr02	416010.5	416280.5	NA	wt_5	b,d	X
chr02	489055	490858.25	1804.25	wt_5	b,d	X
chr02	626235.5	629096	2861.5	wt_5	a,c	M
chr02	641362.5	641649.5	288	wt_5	b	C
chr02	650161	651713.5	1553.5	wt_5	a	C
chr02	721836.5	726592	4756.5	wt_5	d,a	M
chr02	736396.5	740401.5	4006	wt_5	d	C
chr02	739254	742174	2921	wt_5	c,b	X
chr03	48760	55427.5	6668.5	wt_5	a,b	M
chr03	51269	55427.5	4159.5	wt_5	c	C
chr03	147517	147517	NA	wt_5	c,d	X
chr03	224257	225133.5	877.5	wt_5	a	C
chr03	248155	250560	2406	wt_5	b,a	X
chr04	77357.5	77533	176.5	wt_5	c	C
chr04	80560	81422	863	wt_5	b,c	X
chr04	138286	143213.5	4928.5	wt_5	b,d	X
chr04	262884	264867.5	1984.5	wt_5	c,d	X
chr04	356337	357567.5	1231.5	wt_5	c	C
chr04	369049.5	371654.5	2606	wt_5	b	C
chr04	502069.5	505282.5	3214	wt_5	d	CC
chr04	631772.5	633264.5	1493	wt_5	d	C
chr04	633264.5	636871	3607.5	wt_5	a	C
chr04	644451	645107.5	657.5	wt_5	d	C
chr04	908352.5	910063.5	1712	wt_5	d,c	X
chr04	959001	959001	NA	wt_5	c,d	X
chr04	1011026	1012942.5	1917.5	wt_5	d	C
chr04	1066021.5	1066021.5	NA	wt_5	c,d	X
chr04	1166493	1172163	5671	wt_5	c	C
chr04	1179881.5	1182769	2888.5	wt_5	d	C
chr04	1267412.5	1267412.5	NA	wt_5	a,b	X
chr04	1409623	1409984.75	362.75	wt_5	a	C
chr04	1458207.5	1460095.5	1889	wt_5	b,c	M
chr05	32721.5	35874	3153.5	wt_5	a	C
chr05	180337	186245	5909	wt_5	c	C
chr05	279483.5	283863	4380.5	wt_5	b,a	X
chr05	314860.25	320334	5474.75	wt_5	c	C
chr05	335041.5	335468.5	428	wt_5	b,d	X
chr05	463321	466310	2990	wt_5	c,a	M
chr05	474029	474029	NA	wt_5	b,d	X
chr06	54022.5	55416	1394.5	wt_5	d	C
chr06	184459.5	185602	1143.5	wt_5	a,d	X
chr06	223701.5	226480.5	2780	wt_5	c	C
chr06	249531	254815	5285	wt_5	a,c	M
chr06	252200.5	253805	1605.5	wt_5	d,b	X
chr07	120082.5	121856	1774.5	wt_5	c	C
chr07	127884	128052	169	wt_5	d	C
chr07	224951	226543.5	1593.5	wt_5	a,d	X
chr07	272411	273707	1297	wt_5	a	C
chr07	272411	274182.5	1772.5	wt_5	b,c	X
chr07	360604	363321	2718	wt_5	d	C
chr07	448825.5	448825.5	NA	wt_5	a,d	X
chr07	515790	518076.5	2287.5	wt_5	c	C
chr07	549349	550146.5	798.5	wt_5	d	C
chr07	660977.25	662728	1751.75	wt_5	b,a	X
chr07	718761.5	718761.5	NA	wt_5	a,b	X
chr07	848046.5	849996.5	1951	wt_5	b,c	X
chr07	950728.5	952835	2107.5	wt_5	b,c	X
chr07	1065297	1065297	NA	wt_5	a,d	X
chr08	20619	23289.5	2671.5	wt_5	c,b	X
chr08	67140.25	68302.5	1163.25	wt_5	c,a	X
chr08	80823.5	85171	4348.5	wt_5	d,c	X
chr08	234974.25	234974.25	NA	wt_5	b,c	X
chr08	259229	262233	3005	wt_5	c,a	X
chr08	293557.5	298114.5	4558	wt_5	b	C
chr08	332794	334675	1882	wt_5	a	C
chr08	400572	405093.5	4522.5	wt_5	c	C
chr08	461846	461846	NA	wt_5	a,c	X
chr08	515941.5	518726.5	2786	wt_5	c	C
chr09	149067	150067.5	1001.5	wt_5	c,b	X
chr09	160607.5	160607.5	NA	wt_5	b,d	X
chr09	270763.25	270940.5	178.25	wt_5	d,c	M
chr09	309417	313376.5	3960.5	wt_5	a,b	X
chr09	337056	338492.75	1437.75	wt_5	d,c	X
chr09	359958	360292.5	335.5	wt_5	b,c	X
chr09	410182.5	410649.5	468	wt_5	a,d	X
chr10	88242.5	92124.5	3883	wt_5	a,d	X
chr10	187165	189295	2131	wt_5	b,d	X
chr10	281026	283897	2872	wt_5	b,d	X
chr10	316223	316784.25	562.25	wt_5	c,a	X
chr10	321976.5	323539	1563.5	wt_5	b,d	X
chr10	388926	388926	NA	wt_5	b,d	X
chr10	393191.5	394138	947.5	wt_5	d,c	X
chr10	572686	574182	1497	wt_5	d	C
chr10	660160.5	667795.5	7636	wt_5	a	C
chr10	705354.5	707060	1706.5	wt_5	d,a	X
chr11	75573.5	77826	2253.5	wt_5	a,b	M
chr11	177869	177869	NA	wt_5	a,c	X
chr11	279249.5	281114.5	1866	wt_5	a,d	M
chr11	432894	435868	2975	wt_5	d	C
chr11	520963.5	520963.5	NA	wt_5	c,d	X
chr11	628630	633550.5	4921.5	wt_5	a,c	X
chr12	29287	31029	1743	wt_5	b,d	X
chr12	124530.5	126432.5	1903	wt_5	a,b	M
chr12	212747.5	213448.25	NA	wt_5	a,d	X
chr12	253603.5	253603.5	NA	wt_5	b,d	X
chr12	416647	418135.5	1489.5	wt_5	b,a	X
chr12	533667.5	534579	912.5	wt_5	a	C
chr12	534579	535562	984	wt_5	b	C
chr12	566992	569848.5	2857.5	wt_5	a	C
chr12	570417	571669	1253	wt_5	c,b	X
chr12	600764.5	602659	1895.5	wt_5	d,b	M
chr12	743482.5	747117	3635.5	wt_5	d,c	X
chr12	776756.5	778743.5	1988	wt_5	b,a	X
chr12	873957	875481.5	1525.5	wt_5	b,a	X
chr12	987331	992105	4775	wt_5	c	C
chr12	987684	988841	1158	wt_5	d	C
chr13	19773	32526.5	12754.5	wt_5	b,c	M
chr13	69772.5	70493.5	722	wt_5	a	C
chr13	76002	77250.5	1249.5	wt_5	a	C
chr13	145484.5	146774	1290.5	wt_5	c,b	X
chr13	392258	394141.5	1884.5	wt_5	a,d	X
chr13	508842	513950	5109	wt_5	d,b	M
chr13	624407	627447.5	3041.5	wt_5	a,c	X
chr13	715300	717173.5	1874.5	wt_5	d	C
chr13	738831.5	739618.75	788.25	wt_5	a,c	X
chr13	794672.5	795768.5	1097	wt_5	a	C
chr13	858680	862970.5	4291.5	wt_5	c,d	X
chr14	49900.5	55912	6012.5	wt_5	b,d	M
chr14	91957.5	91957.5	NA	wt_5	c,d	X
chr14	195419	198819	3401	wt_5	d	C
chr14	391835.5	393803	1968.5	wt_5	d	C
chr14	392313	396735.5	4423.5	wt_5	b,a	X
chr14	613928	614679	752	wt_5	b,a	X
chr14	693512.5	695498.5	1987	wt_5	a	C
chr14	722943	724126.5	1184.5	wt_5	b,a	X
chr15	125901.5	129555.5	3655	wt_5	a,c	X
chr15	194356.5	196394.5	2039	wt_5	a,c	X
chr15	210568.5	211289.5	722	wt_5	d,b	X
chr15	314243	314243	NA	wt_5	b,c	X
chr15	348651.5	350180	1529.5	wt_5	c,b	X
chr15	452370	455028	2659	wt_5	d,b	X
chr15	475383.5	482729.5	7347	wt_5	d,b	X
chr15	521230	523277.5	2048.5	wt_5	c,a	X
chr15	604936	607252.5	2317.5	wt_5	a,c	X
chr15	659089.5	659089.5	NA	wt_5	b,c	X
chr15	769304.5	774870.5	5567	wt_5	d,a	X
chr15	890804.5	892032	1228.5	wt_5	d	C
chr15	943591.5	945022.5	1432	wt_5	a	C
chr15	1006274.5	1006274.5	NA	wt_5	a,c	X
chr15	1042260	1046198	3939	wt_5	a,c	M
chr16	46536.5	47767	1231.5	wt_5	c	C
chr16	86797	91769.5	4973.5	wt_5	a,b	X
chr16	167342.5	169491	2149.5	wt_5	c,b	X
chr16	214146	214573.5	428.5	wt_5	d	C
chr16	327180.5	332117	4937.5	wt_5	a,c	X
chr16	431523	431523	NA	wt_5	b,d	X
chr16	525062	525062	NA	wt_5	a,d	X
chr16	785524	785524	NA	wt_5	a,d	X
chr16	840368.5	843769	3401.5	wt_5	c,a	M
chr16	886395.5	889804.5	3410	wt_5	d,b	X
chr01	37483.75	37660.5	177.75	wt_50_10	a,b	X
chr02	26983.5	27240	NA	wt_50_10	c,d	X
chr02	70954	70954	NA	wt_50_10	a,b	X
chr02	146848.5	147097.5	250	wt_50_10	b,a	X
chr02	324208.5	324208.5	NA	wt_50_10	b,c	X
chr02	394667	394827.25	161.25	wt_50_10	c	C
chr02	463028	470257.5	7230.5	wt_50_10	b,d	M
chr02	541265	541798	534	wt_50_10	d,c	X
chr02	679510	682292	2783	wt_50_10	c	C
chr02	711803.5	715518	3715.5	wt_50_10	b,c	X
chr02	761860	761860	NA	wt_50_10	b,d	X
chr03	65117	65117	NA	wt_50_10	c,d	X
chr03	105759.25	106081	322.75	wt_50_10	b	C
chr03	147517	147517	NA	wt_50_10	c,d	X
chr03	210284	213384	3101	wt_50_10	c,d	X
chr03	240057	241450.5	1394.5	wt_50_10	a	C
chr03	248155	249194	1040	wt_50_10	b,a	X
chr04	4752	6883	2132	wt_50_10	c,b	X
chr04	120653	122344.5	1692.5	wt_50_10	b,d	X
chr04	139331	140184	854	wt_50_10	c	C
chr04	199064.5	199838.5	775	wt_50_10	b,d	X
chr04	298725	300370.5	1646.5	wt_50_10	a,d	X
chr04	307834.5	308133	299.5	wt_50_10	c,b	X
chr04	334577	335740	1164	wt_50_10	a,c	X
chr04	355553.5	355553.5	NA	wt_50_10	b,d	X
chr04	414397	414642	246	wt_50_10	c,b	X
chr04	631772.5	631772.5	NA	wt_50_10	a,b	X
chr04	699084.5	700071	987.5	wt_50_10	a,c	X
chr04	813114.5	813949.5	836	wt_50_10	a	C
chr04	835644.5	836249	605.5	wt_50_10	a,d	X
chr04	884277.5	885899.5	1623	wt_50_10	a	C
chr04	1032284	1038362	6079	wt_50_10	c	C
chr04	1071194	1073593	2400	wt_50_10	b	C
chr04	1166493	1166493	NA	wt_50_10	b,c	X
chr04	1284973	1288781.5	3809.5	wt_50_10	c,b	M
chr04	1287475.5	1287958	483.5	wt_50_10	a	C
chr04	1336010	1338866.5	2857.5	wt_50_10	c	C
chr04	1418304.5	1419638.5	1335	wt_50_10	c	C
chr04	1423945	1424402.5	458.5	wt_50_10	c,b	X
chr04	1496186.5	1496952.5	767	wt_50_10	a,c	X
chr05	27774	28011.5	238.5	wt_50_10	b	C
chr05	71122	71756.5	635.5	wt_50_10	c,d	X
chr05	192414.5	195012.5	2599	wt_50_10	b	CC
chr05	294411	294411	NA	wt_50_10	a,d	X
chr05	462167.25	462880.5	714.25	wt_50_10	a	C
chr05	498673.75	498723	NA	wt_50_10	d,a	X
chr06	46359.5	49253	2894.5	wt_50_10	b,a	X
chr06	76317	76644.5	328.5	wt_50_10	b	C
chr06	182571.5	184459.5	1889	wt_50_10	d	C
chr06	220291.5	223701.5	3411	wt_50_10	a,b	X
chr07	35267.5	38405.5	3139	wt_50_10	c	C
chr07	97144	99663.5	2520.5	wt_50_10	a,c	X
chr07	109604	109994	391	wt_50_10	a	C
chr07	155245	155245	NA	wt_50_10	a,b	X
chr07	179215.5	181542.5	2328	wt_50_10	c,b	X
chr07	278448.5	282763	4315.5	wt_50_10	c,a	X
chr07	469374	480960.5	11587.5	wt_50_10	d,c	X
chr07	607245.5	611720.5	4476	wt_50_10	a	C
chr07	607245.5	614778.5	7534	wt_50_10	c	C
chr07	611720.5	613277.5	1558	wt_50_10	d	C
chr07	727150.5	727150.5	NA	wt_50_10	b,c	X
chr07	800932	802816	1885	wt_50_10	b	C
chr07	1010089	1011100	1012	wt_50_10	c	C
chr07	1048294	1051345.5	3052.5	wt_50_10	b,d	M
chr08	67140.25	68187	1047.75	wt_50_10	c	C
chr08	73024	76304.5	3281.5	wt_50_10	d,a	X
chr08	137838	137838	NA	wt_50_10	b,c	X
chr08	142560.5	145555.5	2996	wt_50_10	b,c	X
chr08	272663.5	272663.5	NA	wt_50_10	c,d	X
chr08	336780.5	336780.5	NA	wt_50_10	c,d	X
chr08	469298.5	471208	1910.5	wt_50_10	d	C
chr09	187619	189054	1436	wt_50_10	b,c	X
chr09	337056	337602	547	wt_50_10	c	C
chr09	423249.5	424091	842.5	wt_50_10	a,d	X
chr10	36480	36480	NA	wt_50_10	a,c	X
chr10	188802	189295	494	wt_50_10	a,b	X
chr10	235792	238148	2357	wt_50_10	c	C
chr10	276921.5	279545.5	2625	wt_50_10	b	C
chr10	301632	305767	4136	wt_50_10	c,b	X
chr10	347896.5	349176	1280.5	wt_50_10	b,c	X
chr10	456438.5	457363.5	926	wt_50_10	b,a	M
chr10	521477.5	523834	2357.5	wt_50_10	b	C
chr10	608709.5	610180	1471.5	wt_50_10	a,c	X
chr10	637762.5	640136.5	2375	wt_50_10	c,b	X
chr11	81327	83680.5	2354.5	wt_50_10	c,b	M
chr11	181520.5	183641.5	2122	wt_50_10	b	C
chr11	228529.5	229370.5	842	wt_50_10	d,c	X
chr11	379199	380123.5	925.5	wt_50_10	c,d	X
chr11	400563	402567.5	2005.5	wt_50_10	b	C
chr11	485232	487551.5	2320.5	wt_50_10	a,d	X
chr11	524802	528919.5	4118.5	wt_50_10	d	C
chr11	569842.5	573244	3402.5	wt_50_10	a	C
chr12	75391	75533.5	143.5	wt_50_10	b	C
chr12	96657	99336	2680	wt_50_10	b	C
chr12	108124	108920.5	797.5	wt_50_10	b	C
chr12	253076	253337.5	262.5	wt_50_10	b,c	X
chr12	298910	301709.5	2800.5	wt_50_10	a,c	X
chr12	319079.5	324016	4937.5	wt_50_10	c,a	X
chr12	329608.5	329608.5	NA	wt_50_10	a,c	X
chr12	576133	576940	808	wt_50_10	d,b	X
chr12	611512.5	615807.5	4296	wt_50_10	c	C
chr12	642676	646254.5	3579.5	wt_50_10	d,a	X
chr12	799820	801614.5	1795.5	wt_50_10	c,b	X
chr12	799820	808512.5	8693.5	wt_50_10	d	C
chr12	853724	853724	NA	wt_50_10	b,d	X
chr12	1013359.5	1014884.5	1526	wt_50_10	a,b	X
chr13	19773	19773	NA	wt_50_10	b,c	X
chr13	169261.75	170299.5	1038.75	wt_50_10	c	C
chr13	229693.5	234402	4709.5	wt_50_10	c	C
chr13	413164	417805.5	4642.5	wt_50_10	c,d	X
chr13	522956.5	526761.5	3806	wt_50_10	c	C
chr13	524996	525977	982	wt_50_10	d	C
chr13	537128	541344.5	4217.5	wt_50_10	a,b	X
chr13	683018	686370.5	3353.5	wt_50_10	a,d	X
chr13	749785	751922	2138	wt_50_10	d,b	X
chr13	771466.5	773076.5	1611	wt_50_10	a	C
chr13	795768.5	799203	3435.5	wt_50_10	a,b	X
chr13	847634.5	850209	2575.5	wt_50_10	a,d	X
chr13	886216	886770.25	555.25	wt_50_10	b	C
chr14	50190	50663.5	474.5	wt_50_10	d,c	X
chr14	226385	228288	1904	wt_50_10	a,c	X
chr14	308541	308541	NA	wt_50_10	b,d	X
chr14	331522.5	332184.5	663	wt_50_10	b	C
chr14	440076.25	441513.5	1438.25	wt_50_10	d	C
chr14	450217	452118.75	1902.75	wt_50_10	c,d	M
chr14	684667	687681	3015	wt_50_10	d,a	X
chr14	684667	687681	3015	wt_50_10	c	C
chr14	724126.5	724126.5	NA	wt_50_10	b,c	X
chr15	31325.75	31879	554.25	wt_50_10	d,b	M
chr15	63195	63979	785	wt_50_10	b,a	X
chr15	271015.25	275694	4679.75	wt_50_10	c	C
chr15	295756	298548.5	2793.5	wt_50_10	d	C
chr15	444754.5	445434	680.5	wt_50_10	c,b	X
chr15	456558	457957.5	1400.5	wt_50_10	d	C
chr15	550065	552957	2893	wt_50_10	a	C
chr15	592728.5	592911.75	184.25	wt_50_10	d	C
chr15	662101	662101	NA	wt_50_10	a,d	X
chr15	762652	764205.5	1554.5	wt_50_10	c,b	X
chr15	816682.5	819872.5	3191	wt_50_10	d	C
chr15	840542.5	842666.5	2125	wt_50_10	d,b	X
chr15	848045	848984.5	940.5	wt_50_10	d	C
chr15	889677.5	894721.5	5045	wt_50_10	b,d	M
chr15	889995.5	894097.5	4103	wt_50_10	a	CC
chr15	1034641	1037539	2899	wt_50_10	b	C
chr16	29497.5	29914.5	418	wt_50_10	b	C
chr16	46363	47039.5	677.5	wt_50_10	d,a	X
chr16	191309	199356	8048	wt_50_10	a,b	X
chr16	317239.5	320089	2850.5	wt_50_10	a	C
chr16	317564	317648.5	85.5	wt_50_10	c	C
chr16	356239.5	361223.5	4985	wt_50_10	a,c	X
chr16	462620.5	464105	1485.5	wt_50_10	b,d	X
chr16	525062	525062	NA	wt_50_10	c,d	X
chr16	701283.5	702799.5	1517	wt_50_10	b,c	X
chr16	772020.5	772020.5	NA	wt_50_10	b,d	X
chr16	897192	900219	3028	wt_50_10	b,d	M
chr16	927241	929177	1937	wt_50_10	b,d	X
chr01	69495	72285	2791	wt_6	a,b	X
chr01	174262.25	177178	2916.75	wt_6	d	C
chr02	70954	70954	NA	wt_6	a,c	X
chr02	160918	162056.5	1139.5	wt_6	d,c	X
chr02	311062	312902	1841	wt_6	a,b	X
chr02	375434.5	378340.5	2907	wt_6	d	C
chr02	562160.5	568022	5862.5	wt_6	b	C
chr02	705112	706500.5	1389.5	wt_6	b	C
chr02	706500.5	707921.5	1422	wt_6	d	C
chr02	740337.5	743387	3050.5	wt_6	c,a	X
chr03	73394	73394	NA	wt_6	c,d	X
chr03	106797	109168	2372	wt_6	c,d	X
chr03	134935	134935	NA	wt_6	b,c	X
chr03	151825.25	151825.25	NA	wt_6	b,c	X
chr03	235785.5	241450.5	5666	wt_6	b,a	M
chr03	262926.5	263533	607.5	wt_6	c,a	X
chr04	133930	133930	NA	wt_6	b,d	X
chr04	262143.5	268282	6139.5	wt_6	d	C
chr04	337268	342635	5368	wt_6	c,b	X
chr04	539935	540702.5	768.5	wt_6	d	C
chr04	590957.5	594529	3572.5	wt_6	a	C
chr04	630308.5	631772.5	1465	wt_6	b	C
chr04	749544.5	752642.5	3099	wt_6	a,d	X
chr04	835644.5	836249	605.5	wt_6	a,d	X
chr04	840293	840293	NA	wt_6	a,b	X
chr04	856099.5	857158.5	1060	wt_6	a	C
chr04	923392.5	925161	1769.5	wt_6	c,d	X
chr04	1032284	1032284	NA	wt_6	b,c	X
chr04	1127298	1127298	NA	wt_6	b,c	X
chr04	1347772	1347772	NA	wt_6	c,d	X
chr04	1415765	1417569.5	1805.5	wt_6	b,d	X
chr04	1475315	1475859.5	545.5	wt_6	a,c	X
chr04	1505654	1506902.5	1249.5	wt_6	b,a	M
chr04	1508164.5	1508557.5	394	wt_6	d	C
chr05	45114	47434	2321	wt_6	c	C
chr05	84098.5	87080.5	2983	wt_6	a,d	M
chr05	193316.5	196039.5	2724	wt_6	a	C
chr05	309999.5	309999.5	NA	wt_6	c,d	X
chr05	316927.5	320334	3407.5	wt_6	a,c	X
chr05	463723.5	464085.5	363	wt_6	c,a	X
chr05	525942	526360.25	419.25	wt_6	c,d	X
chr06	122786	122786	NA	wt_6	a,d	X
chr06	204211	204653	443	wt_6	d,c	X
chr06	227272	230410	3139	wt_6	d,c	X
